Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.582083189487457275e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.773199999999999932e+01,3.186700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.592092788219451904e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.773199999999999932e+01,3.230700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.602098164558410645e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.778099999999999881e+01,3.245400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.612111494541168213e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.778099999999999881e+01,3.245400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.622119588851928711e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.763400000000000034e+01,3.250200000000000244e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.632126517295837402e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.768299999999999983e+01,3.279599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.642127437591552734e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.763400000000000034e+01,3.260000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.652135329246520996e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.758599999999999852e+01,3.289300000000000068e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.662143537998199463e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.758599999999999852e+01,3.284499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.672146914005279541e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.782999999999999829e+01,3.274699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.682157409191131592e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.753699999999999903e+01,3.279599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.692164855003356934e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.763400000000000034e+01,3.303999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.702166712284088135e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.792799999999999727e+01,3.294200000000000017e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.712175910472869873e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.782999999999999829e+01,3.323599999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.722183125019073486e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.787899999999999778e+01,3.323599999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.732196660041809082e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.782999999999999829e+01,3.328399999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.742206015586853027e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.812299999999999756e+01,3.313799999999999812e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.752211344242095947e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.807399999999999807e+01,3.323599999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.762219765186309814e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.797699999999999676e+01,3.362700000000000244e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.772230167388916016e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.792799999999999727e+01,3.343099999999999739e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.782245004177093506e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.827000000000000313e+01,3.382200000000000273e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.792253313064575195e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.802499999999999858e+01,3.377300000000000324e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.802260329723358154e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.822099999999999653e+01,3.347999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.812263906002044678e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.831900000000000261e+01,3.382200000000000273e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.822272815704345703e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.812299999999999756e+01,3.406600000000000250e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.832279343605041504e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.817199999999999704e+01,3.406600000000000250e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.842289502620697021e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.807399999999999807e+01,3.392000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.852290656566619873e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.831900000000000261e+01,3.362700000000000244e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.862296624183654785e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.822099999999999653e+01,3.396900000000000119e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.872304039001464844e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.841599999999999682e+01,3.421300000000000097e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.882311556339263916e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.822099999999999653e+01,3.440899999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.892317769527435303e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.827000000000000313e+01,3.426200000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.902329201698303223e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.831900000000000261e+01,3.421300000000000097e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.912341403961181641e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.827000000000000313e+01,3.440899999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.922349112033843994e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.822099999999999653e+01,3.465299999999999869e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.932359302043914795e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.831900000000000261e+01,3.460399999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.942366774082183838e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.841599999999999682e+01,3.455499999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.952379109859466553e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.851400000000000290e+01,3.475099999999999767e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.962382493019104004e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.836800000000000210e+01,3.460399999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.972391383647918701e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.831900000000000261e+01,3.470199999999999818e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.982393357753753662e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.827000000000000313e+01,3.514200000000000301e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.992400488853454590e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.836800000000000210e+01,3.519100000000000250e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.002403097152709961e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.836800000000000210e+01,3.484799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.012410356998443604e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.851400000000000290e+01,3.509300000000000352e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.022415356636047363e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.841599999999999682e+01,3.523899999999999721e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.032424874305725098e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.846500000000000341e+01,3.523899999999999721e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.042427933216094971e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.851400000000000290e+01,3.538600000000000279e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.052442181110382080e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.875900000000000034e+01,3.528799999999999670e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.062447657585144043e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.856300000000000239e+01,3.558200000000000074e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.072455101013183594e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.861200000000000188e+01,3.538600000000000279e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.082463166713714600e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.861200000000000188e+01,3.538600000000000279e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.092473583221435547e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.875900000000000034e+01,3.558200000000000074e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.102483510971069336e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.871000000000000085e+01,3.563100000000000023e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.112491984367370605e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.861200000000000188e+01,3.582600000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.122498717308044434e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.861200000000000188e+01,3.548400000000000176e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.132504031658172607e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.905199999999999960e+01,3.543500000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.142505137920379639e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.885600000000000165e+01,3.567900000000000205e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.152508766651153564e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.900300000000000011e+01,3.558200000000000074e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.162510607242584229e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.880700000000000216e+01,3.567900000000000205e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.172522246837615967e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.885600000000000165e+01,3.592399999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.182523860931396484e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.890500000000000114e+01,3.602199999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.192533285617828369e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.900300000000000011e+01,3.597299999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.202536213397979736e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.905199999999999960e+01,3.621699999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.212542271614074707e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.905199999999999960e+01,3.616799999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.222547266483306885e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.895400000000000063e+01,3.631499999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.232560200691223145e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.895400000000000063e+01,3.621699999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.242570304870605469e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.914999999999999858e+01,3.592399999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.252573606967926025e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.914999999999999858e+01,3.636399999999999721e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.262579493522644043e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.919800000000000040e+01,3.646099999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.272587149143218994e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.924699999999999989e+01,3.646099999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.282599704265594482e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.919800000000000040e+01,3.636399999999999721e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.292603385448455811e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.929599999999999937e+01,3.646099999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.302608506679534912e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.914999999999999858e+01,3.665699999999999648e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.312609913349151611e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.924699999999999989e+01,3.670600000000000307e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.322622599601745605e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.934499999999999886e+01,3.685199999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.332633624076843262e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.924699999999999989e+01,3.675500000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.342635447978973389e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.929599999999999937e+01,3.714600000000000080e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.352637157440185547e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.939399999999999835e+01,3.724300000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.362652528285980225e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.934499999999999886e+01,3.680400000000000205e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.372662918567657471e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.939399999999999835e+01,3.685199999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.382668504714965820e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.963799999999999812e+01,3.719500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.392682669162750244e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.934499999999999886e+01,3.704800000000000182e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.402689208984375000e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.954099999999999682e+01,3.719500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.412701649665832520e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.949199999999999733e+01,3.704800000000000182e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.422707812786102295e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.983400000000000318e+01,3.719500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.432716836929321289e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.983400000000000318e+01,3.724300000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.442725508213043213e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.963799999999999812e+01,3.709700000000000131e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.452735147476196289e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.988300000000000267e+01,3.743900000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.462735896110534668e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.002900000000000347e+01,3.719500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.472749454975128174e+02,2.000000000000000000e+01,2.000000000000000000e+01,3.993200000000000216e+01,3.739000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.482753326892852783e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.017600000000000193e+01,3.753699999999999903e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.492762520313262939e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.002900000000000347e+01,3.748799999999999955e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.502770457267761230e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.012700000000000244e+01,3.714600000000000080e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.512775955200195312e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.012700000000000244e+01,3.763400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.522784824371337891e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.022500000000000142e+01,3.753699999999999903e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.532794351577758789e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.027400000000000091e+01,3.724300000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.542808585166931152e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.037100000000000222e+01,3.743900000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.552815701961517334e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.071399999999999864e+01,3.743900000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.562823607921600342e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.042000000000000171e+01,3.734100000000000108e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.572828526496887207e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.090899999999999892e+01,3.748799999999999955e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.582833211421966553e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.056700000000000017e+01,3.753699999999999903e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.592834699153900146e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.071399999999999864e+01,3.748799999999999955e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.602845950126647949e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.076200000000000045e+01,3.763400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.612851960659027100e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.085999999999999943e+01,3.778099999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.622859725952148438e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.061599999999999966e+01,3.763400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.632865970134735107e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.081099999999999994e+01,3.773199999999999932e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.642877783775329590e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.081099999999999994e+01,3.768299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.652880332469940186e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.110499999999999687e+01,3.782999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.662883465290069580e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.090899999999999892e+01,3.778099999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.672893841266632080e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.105599999999999739e+01,3.797699999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.682897953987121582e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.095799999999999841e+01,3.817199999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.692902328968048096e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.120199999999999818e+01,3.797699999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.702908353805541992e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.105599999999999739e+01,3.812299999999999756e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.712920577526092529e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.100699999999999790e+01,3.812299999999999756e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.722928159236907959e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.115299999999999869e+01,3.827000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.732936563491821289e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.125099999999999767e+01,3.822099999999999653e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.742949357032775879e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.129999999999999716e+01,3.817199999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.752957203388214111e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.115299999999999869e+01,3.846500000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.762964811325073242e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.129999999999999716e+01,3.836800000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.772969391345977783e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.139800000000000324e+01,3.822099999999999653e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.782975814342498779e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.144700000000000273e+01,3.827000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.792984540462493896e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.129999999999999716e+01,3.856300000000000239e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.802987475395202637e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.139800000000000324e+01,3.836800000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.812993278503417969e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.129999999999999716e+01,3.846500000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.823002603054046631e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.164200000000000301e+01,3.856300000000000239e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.833007602691650391e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.144700000000000273e+01,3.846500000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.843019583225250244e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.139800000000000324e+01,3.880700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.853024957180023193e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.169100000000000250e+01,3.890500000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.863034403324127197e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.139800000000000324e+01,3.871000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.873038716316223145e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.174000000000000199e+01,3.895400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.883048186302185059e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.144700000000000273e+01,3.885600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.893054025173187256e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.164200000000000301e+01,3.880700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.903057949542999268e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.169100000000000250e+01,3.905199999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.913060472011566162e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.178900000000000148e+01,3.924699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.923063366413116455e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.178900000000000148e+01,3.885600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.933067483901977539e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.183800000000000097e+01,3.919800000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.943076505661010742e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.178900000000000148e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.953086071014404297e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.174000000000000199e+01,3.905199999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.963096590042114258e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.188700000000000045e+01,3.910099999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.973099405765533447e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.188700000000000045e+01,3.919800000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.983108386993408203e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.183800000000000097e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.993115563392639160e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.188700000000000045e+01,3.910099999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.003128340244293213e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.174000000000000199e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.013138866424560547e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.213100000000000023e+01,3.924699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.023151159286499023e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.193500000000000227e+01,3.949199999999999733e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.033166756629943848e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.193500000000000227e+01,3.939399999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.043173940181732178e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.198400000000000176e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.053176877498626709e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.188700000000000045e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.063185620307922363e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.203300000000000125e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.073193845748901367e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.213100000000000023e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.083206691741943359e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.213100000000000023e+01,3.910099999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.093219072818756104e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.237500000000000000e+01,3.949199999999999733e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.103230061531066895e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.227799999999999869e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.113242728710174561e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.222899999999999920e+01,3.919800000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.123253912925720215e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.232600000000000051e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.133263053894042969e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.222899999999999920e+01,3.963799999999999812e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.143272109031677246e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.208200000000000074e+01,3.973599999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.153289146423339844e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.203300000000000125e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.163293817043304443e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.203300000000000125e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.173303399085998535e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.193500000000000227e+01,3.993200000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.183316521644592285e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.188700000000000045e+01,3.988300000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.193322446346282959e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.203300000000000125e+01,4.017600000000000193e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.203328237533569336e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.178900000000000148e+01,3.988300000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.213329982757568359e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.193500000000000227e+01,4.027400000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.223333797454833984e+02,2.000000000000000000e+01,2.000000000000000000e+01,4.169100000000000250e+01,4.022500000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
