Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.762250795364379883e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.958899999999999864e+01,3.049899999999999878e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.772253348827362061e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.954099999999999682e+01,3.044999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.782259495258331299e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.044999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.792267482280731201e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.949199999999999733e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.802275450229644775e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.944299999999999784e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.812284829616546631e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.954099999999999682e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.822289819717407227e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.044999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.832292418479919434e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.049899999999999878e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.842304058074951172e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.852317497730255127e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.862328379154205322e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.872330436706542969e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.882337155342102051e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.892345464229583740e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.069399999999999906e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.902354037761688232e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.912364223003387451e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.922371175289154053e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.049899999999999878e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.932380189895629883e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.035200000000000031e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.942390336990356445e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.952400135993957520e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.079200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.962411351203918457e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.064499999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.972412085533142090e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.982419097423553467e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.992432744503021240e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.988300000000000267e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.002442817687988281e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.069399999999999906e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.012453649044036865e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.022456541061401367e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.032465267181396484e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.988300000000000267e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.042471094131469727e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.064499999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.052478969097137451e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.069399999999999906e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.062490530014038086e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.072495391368865967e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.082499229907989502e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.092502188682556152e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.027400000000000091e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.102510285377502441e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.112515342235565186e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.064499999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.122526364326477051e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.069399999999999906e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.132527859210968018e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.142536184787750244e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.152544338703155518e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.162547614574432373e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.172549962997436523e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.079200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.182559163570404053e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.079200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.192565143108367920e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.202569589614868164e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.212574219703674316e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.222585763931274414e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.069399999999999906e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.232597439289093018e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.242602705955505371e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.027400000000000091e+01,3.093799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.252609369754791260e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.027400000000000091e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.262618389129638672e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.272629079818725586e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.059600000000000009e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.282631947994232178e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.069399999999999906e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.292640531063079834e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.037100000000000222e+01,3.079200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.302646093368530273e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.093799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.312654776573181152e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.037100000000000222e+01,3.084100000000000108e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.322663376331329346e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.093799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.332666909694671631e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.108500000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.342675247192382812e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.352687156200408936e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.093799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.362693691253662109e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.113400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.372700281143188477e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.103600000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.382704288959503174e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.113400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.392712507247924805e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.079200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.402721953392028809e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.032300000000000040e+01,3.103600000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.412736725807189941e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.027400000000000091e+01,3.103600000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.422743844985961914e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.108500000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.432753305435180664e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.442764103412628174e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.098699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.452771518230438232e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.462784538269042969e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.123199999999999932e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.472788424491882324e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.482794649600982666e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.113400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.492798533439636230e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.502808756828308105e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.103600000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.512814545631408691e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.113400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.522825586795806885e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.017600000000000193e+01,3.128099999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.532830891609191895e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.108500000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.542842640876770020e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.113400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.552848269939422607e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.562857801914215088e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.128099999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.572861135005950928e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.132900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.582872989177703857e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.123199999999999932e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.592884910106658936e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.602894556522369385e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.612898633480072021e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.988300000000000267e+01,3.137800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.622910048961639404e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.128099999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.632911338806152344e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.132900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.642921464443206787e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.123199999999999932e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.652926869392395020e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.123199999999999932e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.662930839061737061e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.137800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.672932922840118408e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.123199999999999932e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.682938146591186523e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.137800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.692949047088623047e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.132900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.702959601879119873e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.132900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.712968990802764893e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.722974445819854736e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.147599999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.732979471683502197e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.949199999999999733e+01,3.147599999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.742982275485992432e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.142699999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.752993505001068115e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.762999572753906250e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.949199999999999733e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.773009450435638428e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.142699999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.783017687797546387e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.988300000000000267e+01,3.137800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.793027441501617432e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.137800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.803042812347412109e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.813051099777221680e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.958899999999999864e+01,3.142699999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.823061735630035400e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.988300000000000267e+01,3.167200000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.833070089817047119e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.843074958324432373e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.853077080249786377e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.863081450462341309e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.137800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.873088874816894531e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.147599999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.883099462985992432e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.137800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.893109605312347412e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.903121480941772461e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.167200000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.913129928112030029e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.923138957023620605e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.988300000000000267e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.933148820400238037e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.943159353733062744e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.953169143199920654e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.983400000000000318e+01,3.167200000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.963180916309356689e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.973193371295928955e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.983203237056732178e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.993213722705841064e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.003223204612731934e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.167200000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.013229372501373291e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.023242795467376709e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.033247420787811279e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.043255767822265625e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.053261127471923828e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.063267264366149902e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.176899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.073277244567871094e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.147599999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.083288092613220215e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.997999999999999687e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.093304486274719238e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.157400000000000162e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.103309791088104248e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.171999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.113317604064941406e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.167200000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.123335516452789307e+02,2.000000000000000000e+01,0.000000000000000000e+00,3.993200000000000216e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.133342146873474121e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.007800000000000296e+01,3.176899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.143354389667510986e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.181800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.153365180492401123e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.163375656604766846e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.167200000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.173386065959930420e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.012700000000000244e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.183398647308349609e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.002900000000000347e+01,3.171999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.193400468826293945e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.027400000000000091e+01,3.176899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.203408031463623047e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.027400000000000091e+01,3.176899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.213415160179138184e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.223424596786499023e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.042000000000000171e+01,3.176899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.233437483310699463e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.186700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.243440020084381104e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.042000000000000171e+01,3.147599999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.253443136215209961e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.032300000000000040e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.263445878028869629e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.032300000000000040e+01,3.171999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.273449134826660156e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.022500000000000142e+01,3.186700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.283453099727630615e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.032300000000000040e+01,3.176899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.293458466529846191e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.032300000000000040e+01,3.181800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.303465793132781982e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.042000000000000171e+01,3.162300000000000111e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.313476223945617676e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.046900000000000119e+01,3.191600000000000037e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.323484635353088379e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.061599999999999966e+01,3.176899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.333487412929534912e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.061599999999999966e+01,3.191600000000000037e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.343498423099517822e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.037100000000000222e+01,3.181800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.353506581783294678e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.037100000000000222e+01,3.181800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.363515489101409912e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.051800000000000068e+01,3.191600000000000037e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.373516678810119629e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.037100000000000222e+01,3.181800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.383522779941558838e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.056700000000000017e+01,3.186700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.393537089824676514e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.056700000000000017e+01,3.152499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.403544340133666992e+02,2.000000000000000000e+01,0.000000000000000000e+00,4.056700000000000017e+01,3.167200000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
